transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T10109,U149,2024-10-15,Expense,Food,8818.0,Other,Kolkata,
T10110,U127,2024-10-15,Income,Salary,22787.0,Card,Ahmedabad,
T10111,U034,2024-10-15,Expense,Travel,9403.0,Bank Transfer,Lucknow,
T10112,U048,2024-11-15,Income,Other,59813.0,Bank Transfer,Pune,
T10113,U088,2024-11-15,Expense,Health,402.0,Bank Transfer,Delhi,
T10114,U050,2024-11-15,Income,Bonus,55369.0,Cash,Chennai,
T10115,U083,2024-12-15,Expense,Food,3418.0,Cash,Ahmedabad,
T10116,U025,2024-12-15,Expense,Others,3554.0,Card,Unknown,
T10117,U028,2021-01-15,Expense,Food,4158.0,Cash,Pune,
T10118,U026,2021-01-15,Expense,Foodd,1735.0,UPI,Delhi,
T10119,U023,2021-01-15,Expense,Food,7196.0,Cash,Chennai,
T10120,U051,2021-01-15,Expense,Food,479.0,Cash,Lucknow,
T10121,U069,2021-02-15,Expense,Travel,9727.0,UPI,Jaipur,
T10122,U006,2021-02-15,Expense,Health,6892.0,Other,Ahmedabad,
T10123,U148,2021-02-15,Expense,Education,7996.0,Other,Hyderabad,
T10124,U063,2021-03-15,Expense,Utilities,1306.0,UPI,Pune,
T10125,U038,2021-04-15,Expense,Rent,7751.0,Card,Pune,
T10126,U081,2021-05-15,Income,Investment,30473.0,Bank Transfer,Delhi,
T10127,U067,2021-05-15,Expense,Travel,2621.0,Bank Transfer,Ahmedabad,
T10128,U020,2021-05-15,Expense,Savings,6648.0,Bank Transfer,Mumbai,
T10129,U119,2021-06-15,Expense,Foodd,2263.0,Cash,Bangalore,
T10130,U093,2021-07-15,Expense,Travel,7250.0,Cash,Lucknow,
T10131,U040,2021-07-15,Income,Bonus,78729.0,UPI,Ahmedabad,
T10132,U082,2021-07-15,Expense,Rent,5334.0,UPI,Ahmedabad,
T10133,U063,2021-07-15,Expense,Foodd,1248.0,Card,Pune,
T10134,U136,2021-08-15,Expense,Rent,24908.0,Card,Pune,
T10135,U016,2021-10-15,Expense,Education,2662.0,UPI,Ahmedabad,
T10136,U135,2022-01-15,Expense,Food,490.0,Card,Pune,
T10137,U042,2022-01-15,Expense,Saving,5483.0,Card,Hyderabad,
T10138,U042,2022-02-15,Expense,Food,3140.0,UPI,Hyderabad,
T10139,U146,2022-02-15,Income,Salary,67600.0,Bank Transfer,Lucknow,
T10140,U086,2022-02-15,Expense,Rent,25541.0,Card,Hyderabad,
T10141,U119,2022-03-15,Expense,Rent,42012.0,UPI,Bangalore,
T10142,U150,2022-03-15,Expense,Food,1786.0,Card,Mumbai,
T10143,U048,2022-04-15,Expense,Rent,26977.0,UPI,Mumbai,
T10144,U135,2022-05-15,Expense,Utilities,9460.0,UPI,Hyderabad,
T10145,U016,2022-05-15,Expense,Rent,2649.0,UPI,Chennai,
T10146,U035,2022-06-15,Expense,Travel,3562.0,Card,Bangalore,
T10147,U028,2022-06-15,Expense,Entrtnmnt,2131.0,UPI,Jaipur,
T10148,U072,2022-07-15,Expense,Savings,4952.0,Card,Hyderabad,
T10149,U054,2022-08-15,Expense,Rent,5716.0,Cash,Unknown,
T10150,U107,2022-08-15,Expense,Rent,30827.0,Card,Hyderabad,
T10151,U146,2022-08-15,Expense,Utilities,1368.0,Card,Lucknow,
T10152,U144,2022-09-15,Expense,Utilities,7065.0,Cash,Kolkata,
T10153,U030,2022-10-15,Expense,Food,2159.0,UPI,Pune,
T10154,U009,2022-10-15,Expense,Food,1824.0,Card,Delhi,
T10155,U150,2022-11-15,Expense,Food,8384.0,Cash,Kolkata,
T10156,U038,2022-12-15,Expense,Food,690.0,Bank Transfer,Jaipur,
T10157,U135,2022-12-15,Expense,Entertainment,9071.0,Card,Delhi,
T10158,U002,2023-01-15,Expense,Travel,5618.0,Bank Transfer,Kolkata,
T10159,U054,2023-01-15,Expense,Entertainment,7428.0,UPI,Delhi,
T10160,U132,2023-02-15,Expense,Traval,6569.0,Card,Chennai,
T10161,U027,2023-02-15,Expense,Health,3577.0,Other,Delhi,
T10162,U074,2023-02-15,Expense,Rent,481.0,Cash,Unknown,
T10163,U068,2023-03-15,Expense,Traval,8982.0,Cash,Bangalore,
T10164,U097,2023-04-15,Expense,Education,7073.0,Bank Transfer,Hyderabad,
T10165,U055,2023-04-15,Income,Others,47262.0,Bank Transfer,Kolkata,
T10166,U052,2023-05-15,Expense,Education,9969.0,Bank Transfer,Mumbai,
T10167,U083,2023-05-15,Expense,Utilities,2988.0,Bank Transfer,Lucknow,
T10168,U027,2023-05-15,Expense,Travel,2374.0,UPI,Hyderabad,
T10169,U123,2023-06-15,Expense,Other,6008.0,Other,Bangalore,
T10170,U112,2023-06-15,Expense,Foodd,179.0,UPI,Kolkata,
T10171,U008,2023-06-15,Expense,Entertainment,5427.0,Bank Transfer,Ahmedabad,
T10172,U095,2023-06-15,Expense,Education,9487.0,Card,Unknown,
T10173,U028,2023-06-15,Expense,Savings,636.0,Cash,Kolkata,
T10174,U110,2023-08-15,Expense,Food,4403.0,Card,Bangalore,
T10175,U101,2023-09-15,Expense,Rent,5695.0,Cash,Chennai,
T10176,U068,2023-10-15,Income,Investment,55602.0,Cash,Unknown,
T10177,U147,2023-10-15,Expense,Travel,4659.0,Card,Jaipur,
T10178,U063,2023-10-15,Expense,Rent,2548.0,UPI,Chennai,
T10179,U068,2023-11-15,Expense,Entertainment,4383.0,UPI,Hyderabad,
T10180,U037,2023-11-15,Income,Investment,63167.0,Cash,Hyderabad,
T10181,U045,2023-12-15,Expense,Rent,592.0,UPI,Unknown,
T10182,U147,2023-12-15,Expense,Savings,3832.0,Cash,Kolkata,
T10183,U076,2023-12-15,Expense,Education,556.0,Card,Delhi,
T10184,U145,2024-01-15,Expense,Education,6707.0,Other,Kolkata,
T10185,U001,2024-02-15,Expense,Rent,1110.0,Bank Transfer,Delhi,
T10186,U069,2024-02-15,Expense,Entertainment,3438.0,Other,Bangalore,
T10187,U051,2024-02-15,Expense,Rent,7856.0,UPI,Kolkata,
T10188,U006,2024-02-15,Expense,Entrtnmnt,2118.0,Cash,Mumbai,
T10189,U002,2024-02-15,Income,Freelance,48468.0,Other,Pune,
T10190,U150,2024-03-15,Income,Others,67826.0,UPI,Ahmedabad,
T10191,U112,2024-03-15,Expense,Rent,7733.0,Cash,Delhi,
T10192,U108,2024-04-15,Income,Freelance,25099.0,UPI,Mumbai,
T10193,U021,2024-05-15,Expense,Food,1474.0,Card,Pune,
T10194,U063,2024-05-15,Expense,Health,2275.0,Cash,Lucknow,
T10195,U140,2024-05-15,Expense,Rent,2126.0,Card,Chennai,
T10196,U003,2024-06-15,Expense,Rent,2152.0,UPI,Hyderabad,
T10197,U121,2024-07-15,Expense,Rent,1130.0,Card,Bangalore,
T10198,U116,2024-07-15,Expense,Food,7731.0,Bank Transfer,Unknown,
T10199,U008,2024-08-15,Expense,Food,3758.0,Card,Lucknow,
T10200,U036,2024-08-15,Expense,Rent,18396.0,Bank Transfer,Lucknow,
T10201,U042,2024-08-15,Expense,Entertainment,1004.0,Bank Transfer,Kolkata,
T10202,U140,2024-09-15,Expense,Education,4293.0,Card,Delhi,
T10203,U044,2024-10-15,Expense,Utilities,3377.0,Card,Unknown,
T10204,U057,2024-10-15,Expense,Travel,9874.0,Bank Transfer,Bangalore,
T10205,U005,2024-11-15,Expense,Other,6507.0,Other,Mumbai,
T10206,U132,2024-11-15,Expense,Education,141.0,Card,Kolkata,
T10207,U017,2024-11-15,Expense,Food,2463.0,Cash,Unknown,
T10208,U032,2024-11-15,Expense,Health,3281.0,Cash,Lucknow,
T10209,U103,2024-12-15,Expense,Utilities,3049.0,Bank Transfer,Lucknow,
T10210,U045,2024-12-15,Expense,Rent,12316.0,Cash,Jaipur,
T10211,U097,2021-02-15,Expense,Utilities,5351.0,Other,Mumbai,
T10212,U079,2021-03-15,Expense,Food,1005.0,Card,Delhi,
T10213,U073,2021-03-15,Expense,Food,8842.0,Cash,Jaipur,
T10214,U039,2021-03-15,Expense,Food,1218.0,Cash,Unknown,
T10215,U093,2021-03-15,Expense,Rent,8977.0,Other,Mumbai,
T10216,U031,2021-04-15,Expense,Utilities,9681.0,Cash,Mumbai,
T10217,U138,2021-04-15,Expense,Food,427.0,Card,Bangalore,
T10218,U004,2021-06-15,Expense,Travel,2087.0,UPI,Mumbai,
T10219,U146,2021-06-15,Expense,Utilities,7835.0,Cash,Delhi,
T10220,U013,2021-07-15,Income,Others,29690.0,UPI,Unknown,
T10221,U006,2021-07-15,Expense,Rent,8144.0,UPI,Ahmedabad,
T10222,U022,2021-09-15,Expense,Food,4571.0,Card,Lucknow,
T10223,U136,2021-09-15,Expense,Entertainment,8083.0,Other,Jaipur,
T10224,U002,2021-09-15,Expense,Entertainment,5495.0,Cash,Jaipur,
T10225,U050,2021-09-15,Expense,Rent,9225.0,Cash,Bangalore,
T10226,U145,2021-10-15,Income,Salary,68725.0,Bank Transfer,Bangalore,
T10227,U087,2021-10-15,Expense,Rent,3449.0,Cash,Hyderabad,
T10228,U095,2021-11-15,Expense,Health,9602.0,Cash,Pune,
T10229,U062,2021-11-15,Expense,Rent,15983.0,Cash,Jaipur,
T10230,U048,2021-11-15,Expense,Rent,4659.0,Bank Transfer,Ahmedabad,
T10231,U025,2021-11-15,Expense,Food,5045.0,UPI,Pune,
T10232,U065,2021-12-15,Expense,Food,3929.0,Bank Transfer,Bangalore,
T10233,U092,2021-12-15,Expense,Entertainment,3201.0,UPI,Delhi,
T10234,U009,2021-12-15,Expense,Other,999999.0,Other,Chennai,
T10235,U097,2021-12-15,Expense,Education,4068.0,Card,Chennai,
T10236,U025,2022-01-15,Expense,Entertainment,2810.0,Cash,Delhi,
T10237,U116,2022-02-15,Expense,Food,644.0,Cash,Chennai,
T10238,U046,2022-03-15,Expense,Rent,9065.0,Card,Pune,
T10239,U091,2022-03-15,Expense,Rent,8344.0,Cash,Delhi,
T10240,U050,2022-03-15,Expense,Health,6195.0,UPI,Mumbai,
T10241,U018,2022-03-15,Expense,Rent,2088.0,Card,Ahmedabad,
T10242,U003,2022-03-15,Expense,Food,4639.0,Card,Ahmedabad,
T10243,U052,2022-04-15,Expense,Foodd,2982.0,Cash,Kolkata,
T10244,U135,2022-04-15,Expense,Rent,1729.0,UPI,Chennai,
T10245,U008,2022-04-15,Expense,Food,1670.0,UPI,Unknown,
T10246,U121,2022-04-15,Expense,Food,1557.0,UPI,Lucknow,
T10247,U055,2022-05-15,Expense,Food,3756.0,Bank Transfer,Jaipur,
T10248,U115,2022-05-15,Income,Freelance,40785.0,UPI,Hyderabad,
T10249,U008,2022-06-15,Expense,Rent,2460.0,Other,Delhi,
T10250,U054,2022-06-15,Expense,Food,6540.0,Other,Bangalore,
T10251,U033,2022-06-15,Expense,Entertainment,6701.0,Other,Unknown,
T10252,U103,2022-08-15,Expense,Food,9484.0,Bank Transfer,Bangalore,
T10253,U023,2022-08-15,Income,Bonus,65904.0,UPI,Pune,
T10254,U068,2022-09-15,Expense,Rent,9459.0,Card,Delhi,
T10255,U059,2022-09-15,Income,Bonus,69187.0,UPI,Jaipur,
T10256,U062,2022-09-15,Expense,Food,1241.0,Cash,Jaipur,
T10257,U042,2022-09-15,Expense,Food,2846.0,UPI,Bangalore,
T10258,U060,2022-10-15,Expense,Rent,5851.0,UPI,Kolkata,
T10259,U093,2022-11-15,Expense,Rent,7200.0,Other,Mumbai,
T10260,U089,2022-11-15,Expense,Food,2424.0,Card,Pune,
T10261,U048,2022-11-15,Expense,Traval,6354.0,Bank Transfer,Lucknow,
T10262,U043,2022-11-15,Expense,Rent,1283.0,UPI,Hyderabad,
T10263,U052,2022-11-15,Expense,Travel,2056.0,Other,Ahmedabad,
T10264,U140,2022-11-15,Expense,Travel,8510.0,Other,Kolkata,
T10265,U009,2022-12-15,Income,Investment,32079.0,Bank Transfer,Delhi,
T10266,U096,2022-12-15,Income,Bonus,14249.0,Other,Lucknow,
T10267,U114,2022-12-15,Expense,Food,8886.0,Cash,Delhi,
T10268,U010,2022-12-15,Expense,Food,999999.0,Cash,Jaipur,
T10269,U011,2022-12-15,Expense,Entrtnmnt,2980.0,Card,Kolkata,
T10270,U005,2023-01-15,Expense,Food,2341.0,Bank Transfer,Mumbai,
T10271,U020,2023-01-15,Expense,Food,3884.0,Card,Mumbai,
T10272,U083,2023-01-15,Expense,Entertainment,943.0,Bank Transfer,Ahmedabad,
T10273,U052,2023-01-15,Expense,Entertainment,999999.0,Cash,Kolkata,
T10274,U126,2023-01-15,Expense,Food,2779.0,UPI,Ahmedabad,
T10275,U052,2023-01-15,Expense,Food,961.0,Other,Ahmedabad,
T10276,U120,2023-02-15,Expense,Food,2184.0,Cash,Bangalore,
T10277,U044,2023-02-15,Expense,Traval,2893.0,UPI,Ahmedabad,
T10278,U052,2023-03-15,Expense,Food,700.0,Other,Pune,
T10279,U041,2023-03-15,Income,Freelance,79476.0,Other,Chennai,
T10280,U014,2023-03-15,Expense,Food,3873.0,Other,Pune,
T10281,U140,2023-04-15,Expense,Other,9573.0,Cash,Bangalore,
T10282,U030,2023-04-15,Expense,Food,9476.0,Card,Ahmedabad,
T10283,U060,2023-05-15,Income,Others,74547.0,Card,Bangalore,
T10284,U034,2023-06-15,Expense,Travel,8182.0,Bank Transfer,Hyderabad,
T10285,U056,2023-07-15,Income,Freelance,78228.0,Bank Transfer,Jaipur,
T10286,U092,2023-07-15,Expense,Utilities,2635.0,Card,Jaipur,
T10287,U101,2023-08-15,Expense,Food,9919.0,UPI,Bangalore,
T10288,U031,2023-08-15,Expense,Rent,1680.0,Card,Mumbai,
T10289,U009,2023-08-15,Expense,Food,4577.0,Cash,Jaipur,
T10290,U096,2023-08-15,Expense,Food,4517.0,Bank Transfer,Jaipur,
T10291,U131,2023-09-15,Income,Freelance,55338.0,Bank Transfer,Kolkata,
T10292,U020,2023-10-15,Expense,Rent,237.0,Bank Transfer,Chennai,
T10293,U116,2023-10-15,Expense,Food,3920.0,Bank Transfer,Ahmedabad,
T10294,U143,2023-10-15,Expense,Foodd,1506.0,Cash,Jaipur,
T10295,U109,2023-11-15,Expense,Entertainment,779.0,Cash,Kolkata,
T10296,U135,2023-12-15,Expense,Rent,11785.0,UPI,Bangalore,
T10297,U103,2024-01-15,Expense,Rent,7918.0,Other,Bangalore,
T10298,U021,2024-01-15,Income,Freelance,511549.0,UPI,Jaipur,
T10299,U136,2024-02-15,Expense,Food,9335.0,UPI,Ahmedabad,
T10300,U014,2024-02-15,Expense,Education,4571.0,Other,Lucknow,
T10301,U027,2024-02-15,Expense,Savings,7864.0,UPI,Pune,
T10302,U089,2024-03-15,Expense,Food,4214.0,Bank Transfer,Ahmedabad,
T10303,U076,2024-03-15,Expense,Rent,883.0,Card,Bangalore,
T10304,U056,2024-03-15,Expense,Rent,42691.0,Cash,Jaipur,
T10305,U139,2024-04-15,Expense,Rent,4968.0,Card,Delhi,
T10306,U099,2024-05-15,Expense,Food,3950.0,UPI,Hyderabad,
T10307,U013,2024-07-15,Expense,Utilities,9561.0,UPI,Mumbai,
T10308,U093,2024-07-15,Expense,Education,3905.0,Bank Transfer,Hyderabad,
T10309,U001,2024-07-15,Expense,Education,7991.0,UPI,Kolkata,
T10310,U110,2024-07-15,Expense,Health,700.0,Other,Chennai,
T10311,U122,2024-08-15,Expense,Travel,3770.0,UPI,Delhi,
T10312,U084,2024-08-15,Expense,Utilities,6348.0,Card,Chennai,
T10313,U079,2024-08-15,Expense,Health,1862.0,UPI,Pune,
T10314,U118,2024-09-15,Income,Other,11931.0,Bank Transfer,Pune,
T10315,U027,2024-10-15,Income,Salary,24620.0,Cash,Ahmedabad,
T10316,U002,2024-10-15,Income,Salary,22105.0,UPI,Pune,
T10317,U074,2024-10-15,Expense,Traval,1240.0,Card,Jaipur,
T10318,U015,2024-10-15,Expense,Utilities,390.0,UPI,Hyderabad,
T10319,U125,2024-12-15,Expense,Rent,8802.0,Card,Pune,
T10320,U049,2024-12-15,Expense,Utilities,6006.0,UPI,Lucknow,
T10321,U049,2021-01-15,Expense,Health,9426.0,Cash,Ahmedabad,
T10322,U126,2021-02-15,Income,Investment,51266.0,Card,Mumbai,
T10323,U104,2021-04-15,Expense,Education,1920.0,Cash,Jaipur,
T10324,U018,2021-04-15,Expense,Food,3418.0,Other,Mumbai,
T10325,U070,2021-04-15,Expense,Education,8802.0,Bank Transfer,Kolkata,
T10326,U038,2021-06-15,Income,Bonus,25941.0,Card,Bangalore,
T10327,U150,2021-06-15,Expense,Savings,4895.0,UPI,Bangalore,
T10328,U025,2021-08-15,Expense,Food,819.0,Cash,Hyderabad,
T10329,U031,2021-08-15,Expense,Utilities,6284.0,UPI,Unknown,
T10330,U138,2021-08-15,Expense,Utilities,1916.0,UPI,Delhi,
T10331,U050,2021-08-15,Expense,Food,1582.0,Cash,Lucknow,
T10332,U096,2021-08-15,Expense,Savings,2858.0,Bank Transfer,Delhi,
T10333,U041,2021-09-15,Expense,Rent,9414.0,UPI,Ahmedabad,
T10334,U069,2021-10-15,Expense,Utilities,6365.0,Cash,Mumbai,
T10335,U065,2021-10-15,Expense,Utilities,7019.0,Bank Transfer,Kolkata,
T10336,U150,2021-11-15,Expense,Entertainment,690.0,Bank Transfer,Delhi,
T10337,U132,2021-11-15,Expense,Saving,5516.0,Card,Hyderabad,
T10338,U136,2022-01-15,Expense,Rent,20509.0,Other,Bangalore,
T10339,U015,2022-02-15,Expense,Utilities,8615.0,UPI,Lucknow,
T10340,U028,2022-02-15,Expense,Travel,5837.0,UPI,Delhi,
T10341,U084,2022-03-15,Expense,Savings,7676.0,Cash,Mumbai,
T10342,U118,2022-03-15,Expense,Utilities,2771.0,Bank Transfer,Hyderabad,
T10343,U089,2022-04-15,Expense,Utilities,8228.0,Other,Hyderabad,
T10344,U012,2022-04-15,Expense,Entrtnmnt,5534.0,UPI,Hyderabad,
T10345,U056,2022-05-15,Expense,Entrtnmnt,1341.0,UPI,Lucknow,
T10346,U031,2022-05-15,Expense,Food,2736.0,Card,Lucknow,
T10347,U112,2022-05-15,Expense,Health,392.0,Card,Jaipur,
T10348,U080,2022-06-15,Expense,Other,8931.0,Bank Transfer,Mumbai,
T10349,U142,2022-06-15,Expense,Travel,4897.0,Card,Delhi,
T10350,U123,2022-07-15,Expense,Food,4879.0,Bank Transfer,Jaipur,
T10351,U072,2022-07-15,Expense,Food,9521.0,Cash,Kolkata,
T10352,U052,2022-08-15,Expense,Traval,1249.0,Card,Pune,
T10353,U134,2022-08-15,Expense,Rent,8401.0,Other,Jaipur,
T10354,U019,2022-08-15,Expense,Entrtnmnt,5061.0,Bank Transfer,Ahmedabad,
T10355,U143,2022-08-15,Expense,Food,3940.0,Card,Jaipur,
T10356,U107,2022-08-15,Income,Bonus,38776.0,UPI,Unknown,
T10357,U025,2022-09-15,Expense,Rent,8975.0,Card,Mumbai,
T10358,U050,2022-09-15,Expense,Travel,783.0,Cash,Jaipur,
T10359,U045,2022-09-15,Expense,Health,7900.0,Card,Ahmedabad,
T10360,U035,2022-10-15,Expense,Travel,6244.0,Card,Jaipur,
T10361,U132,2022-10-15,Expense,Travel,7439.0,UPI,Lucknow,
T10362,U039,2022-12-15,Income,Investment,53332.0,Card,Kolkata,
T10363,U087,2023-01-15,Expense,Food,142.0,Other,Delhi,
T10364,U067,2023-01-15,Expense,Rent,8182.0,UPI,Hyderabad,
T10365,U094,2023-01-15,Expense,Foodd,824.0,Card,Lucknow,
T10366,U111,2023-02-15,Expense,Food,4300.0,Other,Delhi,
T10367,U138,2023-02-15,Expense,Utilities,1136.0,UPI,Kolkata,
T10368,U114,2023-02-15,Expense,Education,1917.0,UPI,Hyderabad,
T10369,U074,2023-04-15,Expense,Food,5139.0,UPI,Mumbai,
T10370,U114,2023-05-15,Expense,Foodd,1341.0,Other,Pune,
T10371,U141,2023-06-15,Expense,Food,2172.0,UPI,Unknown,
T10372,U089,2023-07-15,Expense,Entertainment,790.0,Cash,Kolkata,
T10373,U077,2023-08-15,Expense,Rent,14532.0,UPI,Ahmedabad,
T10374,U126,2023-09-15,Expense,Rent,5257.0,Bank Transfer,Mumbai,
T10375,U050,2023-10-15,Income,Salary,56450.0,Cash,Jaipur,
T10376,U093,2023-10-15,Expense,Utilities,3370.0,Bank Transfer,Mumbai,
T10377,U137,2023-10-15,Expense,Travel,9715.0,UPI,Chennai,
T10378,U063,2023-11-15,Expense,Food,3896.0,Cash,Jaipur,
T10379,U038,2023-11-15,Expense,Rent,1969.0,Cash,Pune,
T10380,U104,2023-11-15,Expense,Utilities,8405.0,Card,Bangalore,
T10381,U039,2023-12-15,Expense,Rent,7634.0,UPI,Pune,
T10382,U149,2023-12-15,Income,Salary,12315.0,Other,Lucknow,
T10383,U150,2024-01-15,Expense,Travel,552.0,Card,Delhi,
T10384,U062,2024-03-15,Expense,Utilities,9163.0,Cash,Jaipur,
T10385,U088,2024-03-15,Expense,Rent,7091.0,Card,Hyderabad,
T10386,U030,2024-03-15,Expense,Utilities,7271.0,UPI,Chennai,
T10387,U051,2024-03-15,Expense,Traval,1722.0,Cash,Pune,
T10388,U095,2024-04-15,Expense,Education,1845.0,Other,Bangalore,
T10389,U029,2024-05-15,Income,Investment,20996.0,Bank Transfer,Chennai,
T10390,U100,2024-06-15,Expense,Rent,735.0,Card,Delhi,
T10391,U127,2024-07-15,Expense,Food,645.0,UPI,Ahmedabad,
T10392,U059,2024-07-15,Expense,Food,3190.0,UPI,Jaipur,
T10393,U120,2024-07-15,Expense,Rent,34724.0,Card,Jaipur,
T10394,U034,2024-09-15,Income,Others,199798.0,Bank Transfer,Jaipur,
T10395,U090,2024-09-15,Expense,Utilities,3591.0,Card,Unknown,
T10396,U108,2024-09-15,Expense,Food,4220.0,Cash,Hyderabad,
T10397,U086,2024-09-15,Expense,Entertainment,5452.0,UPI,Hyderabad,
T10398,U045,2024-10-15,Income,Freelance,17940.0,Bank Transfer,Chennai,
T10399,U108,2024-10-15,Expense,Food,6762.0,UPI,Hyderabad,
T10400,U036,2024-10-15,Expense,Travel,6273.0,Bank Transfer,Ahmedabad,
T10401,U086,2024-10-15,Expense,Foodd,1311.0,Bank Transfer,Chennai,
T10402,U005,2024-10-15,Expense,Utilities,6085.0,Card,Hyderabad,
T10403,U074,2024-10-15,Income,Others,21483.0,UPI,Jaipur,
T10404,U056,2024-12-15,Income,Investment,55932.0,Other,Chennai,
T10405,U018,2024-12-15,Expense,Food,3335.0,UPI,Lucknow,
T10406,U020,2024-12-15,Expense,Education,703.0,Other,Lucknow,
T10407,U115,2021-01-15,Expense,Rent,1212.0,Cash,Delhi,
T10408,U014,2021-01-15,Expense,Food,7714.0,Card,Delhi,
T10409,U011,2021-01-15,Expense,Education,7472.0,Card,Unknown,
T10410,U102,2021-02-15,Expense,Rent,7740.0,Other,Pune,
T10411,U002,2021-02-15,Expense,Utilities,1245.0,Card,Chennai,
T10412,U051,2021-02-15,Income,Freelance,10833.0,UPI,Jaipur,
T10413,U079,2021-02-15,Expense,Rent,7368.0,UPI,Bangalore,
T10414,U128,2021-03-15,Income,Freelance,25353.0,Bank Transfer,Delhi,
T10415,U111,2021-03-15,Expense,Utilities,6354.0,Cash,Bangalore,
T10416,U037,2021-04-15,Expense,Rent,478.0,Bank Transfer,Jaipur,
T10417,U002,2021-05-15,Expense,Food,4562.0,Cash,Bangalore,
T10418,U129,2021-05-15,Expense,Rent,37286.0,Other,Ahmedabad,
T10419,U084,2021-05-15,Expense,Travel,583.0,Other,Bangalore,
T10420,U123,2021-05-15,Expense,Rent,4673.0,Other,Kolkata,
T10421,U090,2021-05-15,Expense,Education,2053.0,Other,Chennai,
T10422,U138,2021-06-15,Expense,Food,1349.0,Card,Kolkata,
T10423,U052,2021-06-15,Expense,Saving,7639.0,Other,Unknown,
T10424,U024,2021-06-15,Expense,Food,9634.0,Bank Transfer,Pune,
T10425,U054,2021-06-15,Income,Investment,11310.0,Card,Ahmedabad,
T10426,U027,2021-08-15,Income,Investment,47751.0,UPI,Ahmedabad,
T10427,U147,2021-08-15,Expense,Other,7877.0,Other,Ahmedabad,
T10428,U140,2021-09-15,Expense,Health,7636.0,Cash,Chennai,
T10429,U037,2021-09-15,Expense,Health,4410.0,Cash,Chennai,
T10430,U006,2021-09-15,Income,Bonus,75302.0,Bank Transfer,Bangalore,
T10431,U013,2021-10-15,Expense,Food,4406.0,Other,Hyderabad,
T10432,U092,2021-10-15,Expense,Entertainment,2892.0,Cash,Bangalore,
T10433,U044,2021-11-15,Expense,Education,1130.0,Card,Ahmedabad,
T10434,U062,2021-11-15,Expense,Rent,8712.0,Bank Transfer,Ahmedabad,
T10435,U106,2021-12-15,Expense,Traval,999999.0,UPI,Pune,
T10436,U047,2022-01-15,Expense,Rent,433.0,Card,Bangalore,
T10437,U023,2022-01-15,Expense,Rent,7554.0,UPI,Delhi,
T10438,U075,2022-02-15,Expense,Food,7027.0,Card,Bangalore,
T10439,U002,2022-02-15,Expense,Entertainment,3301.0,Other,Lucknow,
T10440,U150,2022-03-15,Expense,Utilities,2380.0,Bank Transfer,Unknown,
T10441,U145,2022-03-15,Expense,Travel,8505.0,UPI,Ahmedabad,
T10442,U002,2022-05-15,Expense,Food,1364.0,Cash,Unknown,
T10443,U004,2022-05-15,Expense,Utilities,5628.0,Bank Transfer,Kolkata,
T10444,U016,2022-05-15,Expense,Food,7331.0,Cash,Delhi,
T10445,U082,2022-05-15,Expense,Food,9879.0,Card,Jaipur,
T10446,U133,2022-05-15,Expense,Foodd,251.0,UPI,Ahmedabad,
T10447,U063,2022-06-15,Expense,Food,6432.0,Card,Chennai,
T10448,U019,2022-06-15,Expense,Food,3650.0,Other,Lucknow,
T10449,U055,2022-06-15,Income,Investment,22245.0,UPI,Jaipur,
T10450,U023,2022-07-15,Expense,Entertainment,3700.0,Card,Ahmedabad,
T10451,U046,2022-08-15,Expense,Travel,3096.0,Bank Transfer,Pune,
T10452,U092,2022-09-15,Income,Freelance,46028.0,Cash,Lucknow,
T10453,U073,2022-10-15,Expense,Food,7670.0,Card,Mumbai,
T10454,U100,2022-10-15,Expense,Rent,17119.0,Cash,Lucknow,
T10455,U062,2022-10-15,Expense,Rent,3228.0,UPI,Pune,
T10456,U016,2022-11-15,Income,Freelance,33528.0,UPI,Kolkata,
T10457,U084,2022-11-15,Expense,Traval,8152.0,UPI,Jaipur,
T10458,U055,2023-01-15,Income,Investment,59520.0,Cash,Jaipur,
T10459,U096,2023-01-15,Expense,Rent,9301.0,Cash,Ahmedabad,
T10460,U022,2023-02-15,Expense,Rent,6178.0,Card,Kolkata,
T10461,U008,2023-03-15,Expense,Food,2799.0,UPI,Pune,
T10462,U076,2023-05-15,Expense,Rent,2008.0,Card,Chennai,
T10463,U051,2023-05-15,Expense,Health,1175.0,UPI,Unknown,
T10464,U053,2023-06-15,Expense,Food,1347.0,Cash,Hyderabad,
T10465,U087,2023-06-15,Expense,Food,8477.0,Other,Bangalore,
T10466,U044,2023-07-15,Expense,Rent,6177.0,Cash,Bangalore,
T10467,U053,2023-07-15,Expense,Utilities,445.0,Other,Ahmedabad,
T10468,U137,2023-08-15,Expense,Education,4179.0,UPI,Mumbai,
T10469,U143,2023-08-15,Expense,Food,951.0,Bank Transfer,Chennai,
T10470,U051,2023-08-15,Expense,Education,493.0,Bank Transfer,Delhi,
T10471,U063,2023-09-15,Expense,Rent,27404.0,Card,Hyderabad,
T10472,U101,2023-09-15,Expense,Education,3402.0,Other,Jaipur,
T10473,U071,2023-09-15,Expense,Rent,557.0,UPI,Jaipur,
T10474,U031,2023-10-15,Expense,Entertainment,6971.0,Card,Delhi,
T10475,U055,2023-11-15,Expense,Utilities,533.0,UPI,Lucknow,
